id,username,place_id,content,date,rating
448,Ha Hoang,13,Bãi tắm Hoàng Hậu hay còn gọi là bãi Đá Trứng do có bãi đá tròn đc sóng biển mài mòn như những quá trứng. Cảnh quan khá đẹp nhưng không phải là bãi tắm,2023-09-17 16:58:35,2
449,Ha Hoang,213,"Mô hình trồng rau Organic kết hợp trải nghiệm du lịch là một cách xây dựng nên hình ảnh Làng nghề độc đáo của Trà Quế, Cẩm Hà, Hội An. Mình rất thích thú khi đến tham quan nơi này, nhất là khi được trò chuyện với những người trực tiếp trồng rau. Họ kể rằng, với làng rau Trà Quế thì phân bón cho rau chủ yếu là rêu được lấy từ dòng sông Đế Võng rồi ủ cho hoai sau trộn với đất làm chất bón cho cây trồng. Cũng chính vì thế mà ở Làng rau Trà Quế này, các cây gia vị đều có mùi vị đặc trưng mà không dễ gì các vùng miền khác có được.",2021-06-10 11:17:30,2
450,Ha Nguyen,373,"Một nơi tái hiện thành phố Đà Lạt thu nhỏ
Nằm cách trung tâm TP khoảng 17km, được bao quanh bởi rừng thông, hồ tuyền lâm, khuông viên rộng lớn, không khí trong lành mát mẻ, mình dành 1 buổi sáng để di chuyển và tham quan tại đây cùng gia đình, lưu giữ những tấm hình đẹp, ý nghĩa. Có khu vực quầy cà phê bên cạnh hồ và rừng thông rất thư giãn, khuyến khích mọi người đến đây.",2021-07-11 13:42:04,5
451,Ha Nguyen,56,"Sạch sẽ ,bình",2021-05-18 08:16:37,5
452,Ha Nguyen,15,"Bãi biển đẹp nhất phan thiết. Tuy nhiên còn khá nhiều rác, không có dịch vụ gì đi kèm. Ai thích bãi hoang sơ thì đây là nơi lú tưởng .",2021-04-24 09:08:33,3
453,Ha Nguyen,63,"Chùa Keo rất đẹp. Khuôn viên chùa rộng rãi, phía trước là một hồ nước tạo thành một điểm nhấn làm cho Chùa càng đẹp hơn. Đây là một điểm tâm linh đồng thời là điểm du lịch nổi tiếng của Thái Bình",2022-06-01 15:51:12,1
454,Ha Nguyen,101,Di tich lich sử CM,2024-08-02 05:21:22,2
455,Ha Nguyen,24,"Bãi biển Long Hải cạnh Dinh cô, Bán đồ ăn hai san cạnh bãi biển thường xuyên cân sai cho khách, chèo kéo khách du lịch. Sẽ không bao giờ quay lại mua đồ, sự tụt hậu của Bà rịa vũng tàu",2023-09-17 22:39:36,3
456,Ha Trung Hieu,237,"Thật sự rất ấn tượng với nhà thờ giáo sứ Bác Trạch, một buổi trưa nắng vắng hoe đến thăm 1 trong những nhà thờ lớn nhất phía Bắc. Rất đẹp, hùng vĩ và tôn nghiêm 😍 …",2022-04-06 03:28:55,3
457,Ha Trung Hieu,409,Em thấy rất đẹp thưa quý vị. Em đến đây cùng các bạn đồng hành và chụp nhiều ảnh cho các bạn của em. Ngoài trời nắng rất nhưng vào trong lại như ốc đảo thật sảng khoái.,2023-03-28 11:32:51,1
458,Ha Trung Hieu,409,Em thấy rất đẹp thưa quý vị. Em đến đây cùng các bạn đồng hành và chụp nhiều ảnh cho các bạn của em. Ngoài trời nắng rất nhưng vào trong lại như ốc đảo thật sảng khoái.,2022-03-01 13:59:49,2
459,Ha Trung Hieu,392,"Ui từ ngoài nhìn vào mà k biết thì nghĩ là không có gì, nhưng vào trong sẽ ngạc nhiên với hệ thống hang động khá dài và hùng vĩ nha mọi người. Khuôn viên rất rộng rãi đi bộ thật tuyệt vời, lại có dòng sông êm đềm chảy qua mê ly quá.",2024-03-13 14:21:05,5
460,Ha Trung Hieu,63,"Chùa Keo được xây dựng từ thế kỷ XVII, năm 1632 thời vua Lê Trung Hưng. Toàn bộ quá trình thi công lên đến 28 tháng. Sau nhiều lần tôn tạo, sửa chữa, chùa Keo vẫn giữ lại được gần như nguyên vẹn vẻ đẹp kiến trúc cổ có lịch sử gần 400 năm. Cho đến thời điểm hiện tại, chùa Keo vẫn luôn được đánh giá là một trong những ngôi chùa cổ đẹp nhất Việt Nam.
Trên khu đất lên đến 58.000 m2 có tất cả 157 gian với 21 công trình lớn nhỏ. Hai công trình kiến trúc thờ Phật và Thánh Tổ Dương Không Lộ được bố trí quy mô. Trải dài là hệ thống Chùa Phật, Tam Quan, toà Thượng Điện, Điện Thánh, hành lang, gác chuông, khu tăng xá… Tam quan nội nổi bật với cánh cửa chạm trổ rồng chầu tinh xảo. Từ khu vực này đi qua sân du khách sẽ tới khu Chùa Phật gồm điện Phật, tòa thiêu hương và Chùa Ông Hộ.",2021-10-19 06:09:45,4
461,Ha Tân Yoga & Cuộc Sống .,247,"Đỉnh Langbiang chế lên nhiều lần rồi và lần nào cũng hồn vía lên mây với pha cầm lái của bác tài, thời điểm còn dùng xe deep thì còn khủng khiếp hơn cứ sợ rớt khỏi xe bất cứ lúc nào.

Chế đi giữa tuần nên khách không đông lắm, Vé vô khu du lịch là 50k / người, vé đi xe lên đỉnh là 120k/ người, Một xe chở được 6 người nên chế chờ khoảng 10’ để ghép thêm 2 khách.

Đường lên núi quanh co với độ dốc cao ,xung quanh là trùng trùng thông và thông, Đi khoảng 15’ thì lên đến đỉnh .

ôi trời….
thương mại hoá đã khiến cho đỉnh núi cao nhất, hoang sơ nhất biến thành trơ trọi và xô bồ không khách gì cái chợ.

Người ta san phẳng núi để làm tiểu cảnh, làm hàng quán… thứ để du khách lưu luyến, nhớ thương chính là những gì thiên nhiên tự nhiên như vốn dĩ cơ mà!

Chế ngồi uống vội ly caphe rồi ra xe xuống núi ,bởi trên đây chẳng có gì để chế phải mất thêm thời gian quí báu của mình .

Tuy Buồn là vậy nhưng chế cũng phải công tâm mà nói ,không thể phủ nhận khu du lịch đã có nhiều chuyển biến tích cực, này là bãi xe..phòng vé và nhân sự được điều hành trơn tru ,hướng dẫn du khách chu đáo hơn.

Nhưng mà chế không muốn quay lại đây nữa đâu, chẳng có gì thú vị ngoài nỗi thất vọng quá lớn.",2022-07-10 16:52:03,5
462,Ha Tân Yoga & Cuộc Sống .,378,"Thuê canô ra đảo hoặc ghép đoàn cho đỡ chi phí đều dc.
Nắng bể đầu luôn, ra đảo lúc 15g nên con đường nối giữa 2 hòn lộ rõ , chụp vài tấm hình làm kn rồi dzìa , Rảnh thiệt chớ.

Cảnh non nước hữu tình, dành cho ai thích chụp hình hoặc các đôi Uyên ương lấy cảnh.

Mà mệt thiệt, dịch vụ sơ xài… đi cho biết dzới người ta thôi!",2024-07-30 10:28:43,1
463,Ha Tân Yoga & Cuộc Sống .,358,"Đèo quanh co, một bên là vực sâu hun hút một bên núi cao. Thiên nhiên thật tuyệt vời, giữa những dãy núi trùng trùng điệp điệp lại có một con sông nước xanh trong như màu Ngọc- quá trời đẹp.

Nhưng mà nói thiệt, đi một lần xuyên việt bây giờ em chán lên đèo xuống núi lắm rồi.

Cảnh quan và đèo núi phía Bắc thật là ấn tượng, đẹp và đi sợ muốn rụng nụ luôn.",2024-05-13 13:23:20,1
464,Ha Tân Yoga & Cuộc Sống .,233,"Vé vào tham quan 30k/ người , nếu gởi xe hơi thì bên kia bãi đất trống 20k/ xe nha.

Kiến trúc pháp nên đường nét ngôi nhà rất mềm mại ,
với trần nhà cao đặc trưng ,cột kèo được chạm khắc tỉ mỉ trên gỗ đen bóng theo thời gian
thiệt là tuyệt đẹp và vô giá .

Tất cả nội thất đều được giữ gìn kỹ lưỡng , ngay cả gạch bông sàn nhà cũng đơn giản nhưng đẹp không chê vào đâu được.

Tham quan nhà cổ Bình Thuỷ chế chỉ có tròn mắt tròn miệng vì quá đẹp ,

quá ngưỡng mộ các tiền nhân đã xây dựng nên và lưu giữ lại dc một tuyệt tác kiến trúc dep và tinh tế đến vậy.

Thật sự không thể nói hết được vẻ đẹp của ngôi nhà này nếu bạn chưa một lần được tận mắt thấy .

từng góc nhà ,từng cái trụ cột bằng đá ...

tất cả tạo nên một câu chuyện mà có lẽ thế hệ này phải may mắn lắm mới được chiêm ngưỡng,
bởi ,
thời gian chính là thủ phạm sẽ xóa đi tất cả nếu không nhờ sự giữ gìn đến hôm nay.

Và chế ,
thấy mình thật là may mắn.
Si mê đến mụ người là có thật nhen các bạn.",2022-12-27 16:57:19,1
465,Ha Tân Yoga & Cuộc Sống .,15,"Biển mũi Né đẹp nhất là vào mùa xuân ,thời tiết sau tết Trời trong xanh ,biển thì rất êm ,cát thật vàng và sạch vô cùng.

Tuy giá dịch vụ Cao hơn ,nhưng bạn sẽ được phục vụ tốt nhất và được hưởng một kỳ nghỉ tuyệt vời nhất.

Thích nhất là mỗi sớm mai bạn duoc đón bình minh trên biển, Vừa Khởi động ngày mới bằng các bài tập ,vừa đi bộ ,vừa tắm nắng.

Với nắng ấm, biển trong và cát vàng của biển mũi né ,cơ thể bạn như Được nạp thêm năng lượng.
tiếp thêm sức lực de khi trở về với bộn bề cuộc song bạn không còn bị áp luc nữa hen.",2022-05-19 02:55:29,1
466,Ha Tân Yoga & Cuộc Sống .,85,"Chùa nằm trong khuôn viên rộng tứ bề ,trồng cây cảnh dc chăm chút cẩn  thận.

cổng chùa với họa tiết độc đáo ốp các mảnh chén kiểu đẹp mắt ghê hen.

Nghe nói chùa được xây cả trăm năm , kiến trúc tinh tế đẹp khỏi chê luôn.

Đa phần là khách thập phương tới viếng chùa nên chùa cũng rất chu đáo.

nhà vệ sinh sạch sẽ ,có một phòng bán đồ lưu niệm với đủ thứ vật phẩm cho khách tha hồ lựa chọn nữa.

Xung quanh chùa có nhiều quán nước ,bán đồ ăn nên khách cũng vui vẻ thoải mái .",2024-07-22 14:54:45,2
467,Ha Tân Yoga & Cuộc Sống .,2,"Ao rộng và đẹp ,có nhiều cây xanh xung quanh rất là mát mẻ .
tuy nhiên
không có nhà vệ sinh để phục vụ khách du lịch ,không có ghế cho khách lớn tuổi ngồi nghỉ chân.

Có bãi gửi xe hơi xe máy ,muốn đi vệ sinh thì khách đi nhờ quán nước ,với giá 3.000/ lần .",2021-06-06 20:10:04,1
468,Hai Kim,288,"Thác Hiêu nằm trong vùng lõi của khu bảo tồn thiên nhiên Pù Luông, giáp ranh với địa phận tỉnh Hòa Bình. Thác cao khoảng 100m, được tạo thành bởi dòng suối Hiêu chảy qua dãy núi đá vôi Pù Luông.

Bao quanh thác là những vách đá dựng đứng, phủ đầy rêu phong, tạo khung cảnh hoang sơ, trầm mặc nhưng rất ấn

mùa hè, khoảng từ tháng 5 đến tháng 7 hàng năm được xem là thời điểm lý tưởng để trải nghiệm ở thác nước này.",2024-07-30 01:59:58,4
469,Hai Kim,382,"Đền Bà Đế (Đồ Sơn, Hải Phòng) tọa lạc dưới chân núi Độc, phường Ngọc Hải (nay là Hải Sơn), quận Đồ Sơn, TP. Hải Phòng. Ngôi đền linh thiêng gắn với tích truyện bi thương về bà Đào Thị Hương (Bà Đế), vợ Chúa Trịnh Giang, được xây dựng tựa lưng vào núi, hướng ra biển lớn, tạo nên một khung cảnh hữu tình và trang nghiêm .
Đền nằm ngay ven biển, bên chân núi Độc, du khách vừa có thể chiêm bái, vừa phóng tầm mắt ngắm sóng biển mênh mông và dãy núi Cửu Long Sơn xa xa .
Đền có kết cấu đơn giản nhưng trang nhã, mái ngói cong vút, cột kèo gỗ chạm khắc tinh xảo, tôn lên vẻ mộc mạc mà trang trọng của công trình .
Ngoài sắc phong “Đông Nhạc Đế Bà – Trịnh chúa phu nhân” của vua Tự Đức, đền còn lưu giữ nhiều di vật, sắc phong và truyền thuyết về “oan tình” của Bà Đế, làm tăng chiều sâu văn hóa và thu hút khách thích tìm hiểu lịch sử .
Khu vực gửi xe xa, nhà vệ sinh và quầy bán hương hoa quy mô nhỏ, dễ quá tải khi đông khách hành hương hoặc tham quan lễ hội .",2023-09-03 05:23:16,3
470,Hai Kim,101,"Nơi lưu giữ những dấu ấn đặc biệt quan trọng của Đảng và quân dân ta
Khu di tích là nơi Chủ tịch Hồ Chí Minh cùng các cơ quan Trung ương ở và làm việc trong thời kỳ tiền khởi nghĩa và thời kỳ kháng chiến chống thực dân Pháp, gồm các di tích tiêu biểu như: Đình Hồng Thái, Cụm di tích Nà Nưa, Đình Tân Trào, cây đa Tân Trào…
Trong thời kỳ kháng chiến chống thực dân Pháp (1946 - 1954), đình Hồng Thái trở thành trụ sở của Ban bảo vệ an toàn khu (ATK), được coi như phòng thường trực của các cơ quan Trung ương đóng quanh vùng. Đình còn là trụ sở làm việc của bộ phận Tiếp tế ATK.
Cụm di tích Nà Nưa bao gồm các di tích: lán Nà Nưa, lán Cảnh vệ, lán Điện Đài, lán Đồng Minh và lán họp hội nghị cán bộ toàn quốc của Đảng. Lán Nà Nưa (còn gọi là lán Nà Lừa) là nơi Chủ tịch Hồ Chí Minh ở và làm việc từ cuối tháng 5/1945 đến ngày 22/8/1945 để chuẩn bị và lãnh đạo cuộc Tổng khởi nghĩa Tháng Tám năm 1945.
Đình Tân Trào ở thôn Tân Lập, xã Tân Trào, huyện Sơn Dương là nơi diễn ra Quốc dân Đại hội - sự kiện lịch sử trọng đại tạo tiền đề cho Cách mạng Tháng Tám thành công. Đình Tân Trào trước đây có tên là Kim Long, được xây dựng vào năm Tự Đức thứ 6 (1853) nhằm đáp ứng nhu cầu tín ngưỡng, tâm linh và là nơi hội họp, sinh hoạt văn hoá của dân làng.",2024-01-01 01:54:02,2
471,Hai Nguyen,301,"Home stay ở bản Móc A, xã Đồng Văn, Huyện Bình Liêu. Chất lượng phòng ổn, giá cả phải chăng, đồ ăn nấu khá ngon, phục vụ nhiệt tình. Cảnh quan rất đẹp",2021-08-22 18:49:32,5
472,Hai Nguyen,395,"Tượng đài Vua Lê Thái Tổ (Lê Lợi) cạnh hồ Gươm, phía trước đình Nam Hương. Với truyền thuyết vua Lê trả gươm cho thần Kim Quy sau khi đánh đuổi giặc Minh giải phóng đất nước và lên ngôi Vua",2023-09-28 07:15:39,3
473,Hai Nguyen,135,Đẹp,2022-02-23 05:25:49,5
474,Hai Nguyen,135,1,2021-03-07 22:35:58,4
475,Hai Nguyen,294,"Thác Khuổi Nhi nằm gần hồ Na Hang trên tuyến du lịch đi thuyền trên hồ. Thác có 3 tầng, nếu đi bộ từ tầng 1 lên tầng 3 mất khoảng 500-600m. Thác đẹp nhất là tầng 3, có chỗ tắm rộng rãi.",2022-11-21 20:32:23,4
